PATH,FILENAME,SIDE,ANGLE,THROTLE,COMMAND,DATE
./images/92b1619a-ece2-408a-a11c-fed6d6fa24b8_left.png,92b1619a-ece2-408a-a11c-fed6d6fa24b8_left.png,left,1,0,c,21:35.1
./images/0a2c839e-7188-4f0c-8ed2-19e110e48657_cent.png,0a2c839e-7188-4f0c-8ed2-19e110e48657_cent.png,cent,0.2,0,c,21:35.4
./images/0a2c839e-7188-4f0c-8ed2-19e110e48657_right.png,0a2c839e-7188-4f0c-8ed2-19e110e48657_right.png,right,-0.6,0,c,21:35.4
./images/0a2c839e-7188-4f0c-8ed2-19e110e48657_left.png,0a2c839e-7188-4f0c-8ed2-19e110e48657_left.png,left,1,0,c,21:35.4
./images/b134f831-e039-4d42-b43a-b71f4849d732_cent.png,b134f831-e039-4d42-b43a-b71f4849d732_cent.png,cent,0.2,0,c,21:35.8
./images/b134f831-e039-4d42-b43a-b71f4849d732_right.png,b134f831-e039-4d42-b43a-b71f4849d732_right.png,right,-0.6,0,c,21:35.8
./images/b134f831-e039-4d42-b43a-b71f4849d732_left.png,b134f831-e039-4d42-b43a-b71f4849d732_left.png,left,1,0,c,21:35.8
./images/b13d2f4d-421f-46a8-88d4-8daf758a305c_cent.png,b13d2f4d-421f-46a8-88d4-8daf758a305c_cent.png,cent,0.2,0,c,21:36.1
./images/b13d2f4d-421f-46a8-88d4-8daf758a305c_right.png,b13d2f4d-421f-46a8-88d4-8daf758a305c_right.png,right,-0.6,0,c,21:36.1
./images/b13d2f4d-421f-46a8-88d4-8daf758a305c_left.png,b13d2f4d-421f-46a8-88d4-8daf758a305c_left.png,left,1,0,c,21:36.1
./images/834205ff-b889-4274-872f-0ffba569e5ad_cent.png,834205ff-b889-4274-872f-0ffba569e5ad_cent.png,cent,0.2,0,c,21:36.4
./images/834205ff-b889-4274-872f-0ffba569e5ad_right.png,834205ff-b889-4274-872f-0ffba569e5ad_right.png,right,-0.6,0,c,21:36.4
./images/834205ff-b889-4274-872f-0ffba569e5ad_left.png,834205ff-b889-4274-872f-0ffba569e5ad_left.png,left,1,0,c,21:36.4
./images/39f38b47-f26e-48ed-88cf-9f9a03ec8b55_cent.png,39f38b47-f26e-48ed-88cf-9f9a03ec8b55_cent.png,cent,0.2,0,c,21:36.7
./images/39f38b47-f26e-48ed-88cf-9f9a03ec8b55_right.png,39f38b47-f26e-48ed-88cf-9f9a03ec8b55_right.png,right,-0.6,0,c,21:36.7
./images/39f38b47-f26e-48ed-88cf-9f9a03ec8b55_left.png,39f38b47-f26e-48ed-88cf-9f9a03ec8b55_left.png,left,1,0,c,21:36.7
./images/2a475705-ae1f-4269-9ed1-3108b61a24f1_cent.png,2a475705-ae1f-4269-9ed1-3108b61a24f1_cent.png,cent,0.2,0,c,21:37.0
./images/2a475705-ae1f-4269-9ed1-3108b61a24f1_right.png,2a475705-ae1f-4269-9ed1-3108b61a24f1_right.png,right,-0.6,0,c,21:37.0
./images/2a475705-ae1f-4269-9ed1-3108b61a24f1_left.png,2a475705-ae1f-4269-9ed1-3108b61a24f1_left.png,left,1,0,c,21:37.0
./images/0252c8b4-933a-49b1-ba22-873f00c6a24b_cent.png,0252c8b4-933a-49b1-ba22-873f00c6a24b_cent.png,cent,0.2,0,c,21:37.3
./images/0252c8b4-933a-49b1-ba22-873f00c6a24b_right.png,0252c8b4-933a-49b1-ba22-873f00c6a24b_right.png,right,-0.6,0,c,21:37.3
./images/0252c8b4-933a-49b1-ba22-873f00c6a24b_left.png,0252c8b4-933a-49b1-ba22-873f00c6a24b_left.png,left,1,0,c,21:37.3
./images/3b26d8a9-16b8-4a1e-b15a-9e3e15410ad5_cent.png,3b26d8a9-16b8-4a1e-b15a-9e3e15410ad5_cent.png,cent,0.2,0,c,21:37.6
./images/3b26d8a9-16b8-4a1e-b15a-9e3e15410ad5_right.png,3b26d8a9-16b8-4a1e-b15a-9e3e15410ad5_right.png,right,-0.6,0,c,21:37.6
./images/3b26d8a9-16b8-4a1e-b15a-9e3e15410ad5_left.png,3b26d8a9-16b8-4a1e-b15a-9e3e15410ad5_left.png,left,1,0,c,21:37.6
./images/2427fa97-a04c-41d2-98ab-55be9a35cabd_cent.png,2427fa97-a04c-41d2-98ab-55be9a35cabd_cent.png,cent,0.3,0,c,21:37.9
./images/2427fa97-a04c-41d2-98ab-55be9a35cabd_right.png,2427fa97-a04c-41d2-98ab-55be9a35cabd_right.png,right,-0.5,0,c,21:37.9
./images/2427fa97-a04c-41d2-98ab-55be9a35cabd_left.png,2427fa97-a04c-41d2-98ab-55be9a35cabd_left.png,left,1,0,c,21:37.9
./images/aefa2e2b-66ff-498c-a122-e0cb5dbbacd3_cent.png,aefa2e2b-66ff-498c-a122-e0cb5dbbacd3_cent.png,cent,0.3,0,c,21:38.3
./images/aefa2e2b-66ff-498c-a122-e0cb5dbbacd3_right.png,aefa2e2b-66ff-498c-a122-e0cb5dbbacd3_right.png,right,-0.5,0,c,21:38.3
./images/aefa2e2b-66ff-498c-a122-e0cb5dbbacd3_left.png,aefa2e2b-66ff-498c-a122-e0cb5dbbacd3_left.png,left,1,0,c,21:38.3
./images/3bec0bc4-e296-4721-87fc-4dfc1924128f_cent.png,3bec0bc4-e296-4721-87fc-4dfc1924128f_cent.png,cent,0.2,0,c,21:38.6
./images/3bec0bc4-e296-4721-87fc-4dfc1924128f_right.png,3bec0bc4-e296-4721-87fc-4dfc1924128f_right.png,right,-0.6,0,c,21:38.6
./images/3bec0bc4-e296-4721-87fc-4dfc1924128f_left.png,3bec0bc4-e296-4721-87fc-4dfc1924128f_left.png,left,1,0,c,21:38.6
./images/66e6af5a-2f30-4758-a702-22c866e0ba4b_cent.png,66e6af5a-2f30-4758-a702-22c866e0ba4b_cent.png,cent,0.2,0,c,21:38.9
./images/66e6af5a-2f30-4758-a702-22c866e0ba4b_right.png,66e6af5a-2f30-4758-a702-22c866e0ba4b_right.png,right,-0.6,0,c,21:38.9
./images/66e6af5a-2f30-4758-a702-22c866e0ba4b_left.png,66e6af5a-2f30-4758-a702-22c866e0ba4b_left.png,left,1,0,c,21:38.9
./images/214f60f9-559a-4953-8155-b319661e0847_cent.png,214f60f9-559a-4953-8155-b319661e0847_cent.png,cent,0.2,0,c,21:39.2
./images/214f60f9-559a-4953-8155-b319661e0847_right.png,214f60f9-559a-4953-8155-b319661e0847_right.png,right,-0.6,0,c,21:39.2
./images/214f60f9-559a-4953-8155-b319661e0847_left.png,214f60f9-559a-4953-8155-b319661e0847_left.png,left,1,0,c,21:39.2
./images/a3c74680-ef9c-48e3-afc0-7baf21a27c6e_cent.png,a3c74680-ef9c-48e3-afc0-7baf21a27c6e_cent.png,cent,0.1,0,c,21:39.5
./images/a3c74680-ef9c-48e3-afc0-7baf21a27c6e_right.png,a3c74680-ef9c-48e3-afc0-7baf21a27c6e_right.png,right,-0.7,0,c,21:39.5
./images/a3c74680-ef9c-48e3-afc0-7baf21a27c6e_left.png,a3c74680-ef9c-48e3-afc0-7baf21a27c6e_left.png,left,0.9,0,c,21:39.5
./images/5c66a7b6-294c-4501-837c-0deb41c75010_cent.png,5c66a7b6-294c-4501-837c-0deb41c75010_cent.png,cent,0.1,0,c,21:39.8
./images/5c66a7b6-294c-4501-837c-0deb41c75010_right.png,5c66a7b6-294c-4501-837c-0deb41c75010_right.png,right,-0.7,0,c,21:39.8
./images/5c66a7b6-294c-4501-837c-0deb41c75010_left.png,5c66a7b6-294c-4501-837c-0deb41c75010_left.png,left,0.9,0,c,21:39.8
./images/65dba1da-e227-46e7-b877-c190a85dfdc1_cent.png,65dba1da-e227-46e7-b877-c190a85dfdc1_cent.png,cent,0.1,0,c,21:40.1
./images/65dba1da-e227-46e7-b877-c190a85dfdc1_right.png,65dba1da-e227-46e7-b877-c190a85dfdc1_right.png,right,-0.7,0,c,21:40.1
./images/65dba1da-e227-46e7-b877-c190a85dfdc1_left.png,65dba1da-e227-46e7-b877-c190a85dfdc1_left.png,left,0.9,0,c,21:40.1
./images/a49ba771-db49-4f12-8636-b0f72033961e_cent.png,a49ba771-db49-4f12-8636-b0f72033961e_cent.png,cent,2.78E-17,0,c,21:40.5
./images/a49ba771-db49-4f12-8636-b0f72033961e_right.png,a49ba771-db49-4f12-8636-b0f72033961e_right.png,right,-0.8,0,c,21:40.5
./images/a49ba771-db49-4f12-8636-b0f72033961e_left.png,a49ba771-db49-4f12-8636-b0f72033961e_left.png,left,0.8,0,c,21:40.5
./images/fc6d077c-4a8b-4a18-99a5-4456ae18297c_cent.png,fc6d077c-4a8b-4a18-99a5-4456ae18297c_cent.png,cent,2.78E-17,0,c,21:40.8
./images/fc6d077c-4a8b-4a18-99a5-4456ae18297c_right.png,fc6d077c-4a8b-4a18-99a5-4456ae18297c_right.png,right,-0.8,0,c,21:40.8
./images/fc6d077c-4a8b-4a18-99a5-4456ae18297c_left.png,fc6d077c-4a8b-4a18-99a5-4456ae18297c_left.png,left,0.8,0,c,21:40.8
./images/71cf1f55-12b2-4b0f-8743-5a82f1a454cc_cent.png,71cf1f55-12b2-4b0f-8743-5a82f1a454cc_cent.png,cent,-0.1,0,c,21:41.1
./images/71cf1f55-12b2-4b0f-8743-5a82f1a454cc_right.png,71cf1f55-12b2-4b0f-8743-5a82f1a454cc_right.png,right,-0.9,0,c,21:41.1
./images/71cf1f55-12b2-4b0f-8743-5a82f1a454cc_left.png,71cf1f55-12b2-4b0f-8743-5a82f1a454cc_left.png,left,0.7,0,c,21:41.1
./images/bde50227-0b87-40c8-99c9-67bc6bbd2704_cent.png,bde50227-0b87-40c8-99c9-67bc6bbd2704_cent.png,cent,-0.1,0,c,21:41.4
./images/bde50227-0b87-40c8-99c9-67bc6bbd2704_right.png,bde50227-0b87-40c8-99c9-67bc6bbd2704_right.png,right,-0.9,0,c,21:41.4
./images/bde50227-0b87-40c8-99c9-67bc6bbd2704_left.png,bde50227-0b87-40c8-99c9-67bc6bbd2704_left.png,left,0.7,0,c,21:41.4
./images/a1583369-2317-474f-a5de-a95c8a96208a_cent.png,a1583369-2317-474f-a5de-a95c8a96208a_cent.png,cent,-0.1,0,c,21:41.7
./images/a1583369-2317-474f-a5de-a95c8a96208a_right.png,a1583369-2317-474f-a5de-a95c8a96208a_right.png,right,-0.9,0,c,21:41.7
./images/a1583369-2317-474f-a5de-a95c8a96208a_left.png,a1583369-2317-474f-a5de-a95c8a96208a_left.png,left,0.7,0,c,21:41.7
./images/b4ed1bb6-2416-495c-b75b-65f44fa43545_cent.png,b4ed1bb6-2416-495c-b75b-65f44fa43545_cent.png,cent,-0.1,0,c,21:42.0
./images/b4ed1bb6-2416-495c-b75b-65f44fa43545_right.png,b4ed1bb6-2416-495c-b75b-65f44fa43545_right.png,right,-0.9,0,c,21:42.0
./images/b4ed1bb6-2416-495c-b75b-65f44fa43545_left.png,b4ed1bb6-2416-495c-b75b-65f44fa43545_left.png,left,0.7,0,c,21:42.0
./images/0e4ba9a0-32de-46de-b311-10a7a8fa1dc2_cent.png,0e4ba9a0-32de-46de-b311-10a7a8fa1dc2_cent.png,cent,-0.1,0,c,21:42.3
./images/0e4ba9a0-32de-46de-b311-10a7a8fa1dc2_right.png,0e4ba9a0-32de-46de-b311-10a7a8fa1dc2_right.png,right,-0.9,0,c,21:42.3
./images/0e4ba9a0-32de-46de-b311-10a7a8fa1dc2_left.png,0e4ba9a0-32de-46de-b311-10a7a8fa1dc2_left.png,left,0.7,0,c,21:42.3
./images/28bc1e68-96d2-4911-9809-4078d5ccbfa5_cent.png,28bc1e68-96d2-4911-9809-4078d5ccbfa5_cent.png,cent,-0.1,0,c,21:42.6
./images/28bc1e68-96d2-4911-9809-4078d5ccbfa5_right.png,28bc1e68-96d2-4911-9809-4078d5ccbfa5_right.png,right,-0.9,0,c,21:42.6
./images/28bc1e68-96d2-4911-9809-4078d5ccbfa5_left.png,28bc1e68-96d2-4911-9809-4078d5ccbfa5_left.png,left,0.7,0,c,21:42.6
./images/4e66dafd-2e1b-42d8-a76b-761ebcd13af3_cent.png,4e66dafd-2e1b-42d8-a76b-761ebcd13af3_cent.png,cent,-0.1,0,c,21:43.0
./images/4e66dafd-2e1b-42d8-a76b-761ebcd13af3_right.png,4e66dafd-2e1b-42d8-a76b-761ebcd13af3_right.png,right,-0.9,0,c,21:43.0
./images/4e66dafd-2e1b-42d8-a76b-761ebcd13af3_left.png,4e66dafd-2e1b-42d8-a76b-761ebcd13af3_left.png,left,0.7,0,c,21:43.0
./images/e1b5b15b-edef-454d-8c27-eda83596592b_cent.png,e1b5b15b-edef-454d-8c27-eda83596592b_cent.png,cent,-0.1,0,c,21:43.3
./images/e1b5b15b-edef-454d-8c27-eda83596592b_right.png,e1b5b15b-edef-454d-8c27-eda83596592b_right.png,right,-0.9,0,c,21:43.3
./images/e1b5b15b-edef-454d-8c27-eda83596592b_left.png,e1b5b15b-edef-454d-8c27-eda83596592b_left.png,left,0.7,0,c,21:43.3
./images/dacd94d8-b08a-44da-829f-cc9360828619_cent.png,dacd94d8-b08a-44da-829f-cc9360828619_cent.png,cent,-0.1,0,c,21:43.6
./images/dacd94d8-b08a-44da-829f-cc9360828619_right.png,dacd94d8-b08a-44da-829f-cc9360828619_right.png,right,-0.9,0,c,21:43.6
./images/dacd94d8-b08a-44da-829f-cc9360828619_left.png,dacd94d8-b08a-44da-829f-cc9360828619_left.png,left,0.7,0,c,21:43.6
./images/bc437408-593c-456b-afdd-44633ec2439b_cent.png,bc437408-593c-456b-afdd-44633ec2439b_cent.png,cent,-0.1,0,c,21:43.9
./images/bc437408-593c-456b-afdd-44633ec2439b_right.png,bc437408-593c-456b-afdd-44633ec2439b_right.png,right,-0.9,0,c,21:43.9
./images/bc437408-593c-456b-afdd-44633ec2439b_left.png,bc437408-593c-456b-afdd-44633ec2439b_left.png,left,0.7,0,c,21:43.9
./images/d76ff37e-5c23-4a55-9d6d-f006de13649b_cent.png,d76ff37e-5c23-4a55-9d6d-f006de13649b_cent.png,cent,-0.2,0,c,21:44.2
./images/d76ff37e-5c23-4a55-9d6d-f006de13649b_right.png,d76ff37e-5c23-4a55-9d6d-f006de13649b_right.png,right,-1,0,c,21:44.2
./images/d76ff37e-5c23-4a55-9d6d-f006de13649b_left.png,d76ff37e-5c23-4a55-9d6d-f006de13649b_left.png,left,0.6,0,c,21:44.2
./images/51eb4d79-b1b3-40c8-ab6e-20a53ad6c21b_cent.png,51eb4d79-b1b3-40c8-ab6e-20a53ad6c21b_cent.png,cent,-0.2,0,c,21:44.5
./images/51eb4d79-b1b3-40c8-ab6e-20a53ad6c21b_right.png,51eb4d79-b1b3-40c8-ab6e-20a53ad6c21b_right.png,right,-1,0,c,21:44.5
./images/51eb4d79-b1b3-40c8-ab6e-20a53ad6c21b_left.png,51eb4d79-b1b3-40c8-ab6e-20a53ad6c21b_left.png,left,0.6,0,c,21:44.5
./images/0d78eae9-fe3d-4fb7-8fe4-564329689e4c_cent.png,0d78eae9-fe3d-4fb7-8fe4-564329689e4c_cent.png,cent,-0.1,0,c,21:44.8
./images/0d78eae9-fe3d-4fb7-8fe4-564329689e4c_right.png,0d78eae9-fe3d-4fb7-8fe4-564329689e4c_right.png,right,-0.9,0,c,21:44.8
./images/0d78eae9-fe3d-4fb7-8fe4-564329689e4c_left.png,0d78eae9-fe3d-4fb7-8fe4-564329689e4c_left.png,left,0.7,0,c,21:44.8
./images/7af0613f-fc02-44a4-8cea-4ffb3812a449_cent.png,7af0613f-fc02-44a4-8cea-4ffb3812a449_cent.png,cent,-0.1,0,c,21:45.1
./images/7af0613f-fc02-44a4-8cea-4ffb3812a449_right.png,7af0613f-fc02-44a4-8cea-4ffb3812a449_right.png,right,-0.9,0,c,21:45.1
./images/7af0613f-fc02-44a4-8cea-4ffb3812a449_left.png,7af0613f-fc02-44a4-8cea-4ffb3812a449_left.png,left,0.7,0,c,21:45.1
./images/7866406e-b8f7-4ff1-bec6-85900e670a64_cent.png,7866406e-b8f7-4ff1-bec6-85900e670a64_cent.png,cent,-0.1,0,c,21:45.5
./images/7866406e-b8f7-4ff1-bec6-85900e670a64_right.png,7866406e-b8f7-4ff1-bec6-85900e670a64_right.png,right,-0.9,0,c,21:45.5
./images/7866406e-b8f7-4ff1-bec6-85900e670a64_left.png,7866406e-b8f7-4ff1-bec6-85900e670a64_left.png,left,0.7,0,c,21:45.5
./images/f9c1a286-1698-41e9-8da1-678c33849490_cent.png,f9c1a286-1698-41e9-8da1-678c33849490_cent.png,cent,-0.1,0,c,21:45.8
./images/f9c1a286-1698-41e9-8da1-678c33849490_right.png,f9c1a286-1698-41e9-8da1-678c33849490_right.png,right,-0.9,0,c,21:45.8
./images/f9c1a286-1698-41e9-8da1-678c33849490_left.png,f9c1a286-1698-41e9-8da1-678c33849490_left.png,left,0.7,0,c,21:45.8
./images/3bc595b2-cc8d-4dce-88a7-d9ad87c8ff70_cent.png,3bc595b2-cc8d-4dce-88a7-d9ad87c8ff70_cent.png,cent,-0.1,0,c,21:46.1
./images/3bc595b2-cc8d-4dce-88a7-d9ad87c8ff70_right.png,3bc595b2-cc8d-4dce-88a7-d9ad87c8ff70_right.png,right,-0.9,0,c,21:46.1
./images/3bc595b2-cc8d-4dce-88a7-d9ad87c8ff70_left.png,3bc595b2-cc8d-4dce-88a7-d9ad87c8ff70_left.png,left,0.7,0,c,21:46.1
./images/5b9e8590-bc6e-449b-80a9-d87bcf306f8d_cent.png,5b9e8590-bc6e-449b-80a9-d87bcf306f8d_cent.png,cent,-0.1,0,c,21:46.4
./images/5b9e8590-bc6e-449b-80a9-d87bcf306f8d_right.png,5b9e8590-bc6e-449b-80a9-d87bcf306f8d_right.png,right,-0.9,0,c,21:46.4
./images/5b9e8590-bc6e-449b-80a9-d87bcf306f8d_left.png,5b9e8590-bc6e-449b-80a9-d87bcf306f8d_left.png,left,0.7,0,c,21:46.4
./images/7ce01662-4a98-451c-ba39-9417e04975e0_cent.png,7ce01662-4a98-451c-ba39-9417e04975e0_cent.png,cent,-0.1,0,c,21:46.7
./images/7ce01662-4a98-451c-ba39-9417e04975e0_right.png,7ce01662-4a98-451c-ba39-9417e04975e0_right.png,right,-0.9,0,c,21:46.7
./images/7ce01662-4a98-451c-ba39-9417e04975e0_left.png,7ce01662-4a98-451c-ba39-9417e04975e0_left.png,left,0.7,0,c,21:46.7
./images/896d87fc-a64e-4f00-8ced-da13ce5b29bf_cent.png,896d87fc-a64e-4f00-8ced-da13ce5b29bf_cent.png,cent,-0.1,0,c,21:47.0
./images/896d87fc-a64e-4f00-8ced-da13ce5b29bf_right.png,896d87fc-a64e-4f00-8ced-da13ce5b29bf_right.png,right,-0.9,0,c,21:47.0
./images/896d87fc-a64e-4f00-8ced-da13ce5b29bf_left.png,896d87fc-a64e-4f00-8ced-da13ce5b29bf_left.png,left,0.7,0,c,21:47.0
./images/20d19121-b456-44fd-a29f-240c97261089_cent.png,20d19121-b456-44fd-a29f-240c97261089_cent.png,cent,-0.1,0,c,21:47.3
./images/20d19121-b456-44fd-a29f-240c97261089_right.png,20d19121-b456-44fd-a29f-240c97261089_right.png,right,-0.9,0,c,21:47.3
./images/20d19121-b456-44fd-a29f-240c97261089_left.png,20d19121-b456-44fd-a29f-240c97261089_left.png,left,0.7,0,c,21:47.3
./images/4ebbf137-a1c7-4a08-80c2-fec91c1610b3_cent.png,4ebbf137-a1c7-4a08-80c2-fec91c1610b3_cent.png,cent,-0.1,0,c,21:47.7
./images/4ebbf137-a1c7-4a08-80c2-fec91c1610b3_right.png,4ebbf137-a1c7-4a08-80c2-fec91c1610b3_right.png,right,-0.9,0,c,21:47.7
./images/4ebbf137-a1c7-4a08-80c2-fec91c1610b3_left.png,4ebbf137-a1c7-4a08-80c2-fec91c1610b3_left.png,left,0.7,0,c,21:47.7
./images/c67af53e-b10f-4e03-a9e1-0e6fc5a4b4ed_cent.png,c67af53e-b10f-4e03-a9e1-0e6fc5a4b4ed_cent.png,cent,-0.2,0,c,21:48.0
./images/c67af53e-b10f-4e03-a9e1-0e6fc5a4b4ed_right.png,c67af53e-b10f-4e03-a9e1-0e6fc5a4b4ed_right.png,right,-1,0,c,21:48.0
./images/c67af53e-b10f-4e03-a9e1-0e6fc5a4b4ed_left.png,c67af53e-b10f-4e03-a9e1-0e6fc5a4b4ed_left.png,left,0.6,0,c,21:48.0
./images/4b2a5272-258f-4afd-a011-eff124b22cc1_cent.png,4b2a5272-258f-4afd-a011-eff124b22cc1_cent.png,cent,-0.2,0,c,21:48.3
./images/4b2a5272-258f-4afd-a011-eff124b22cc1_right.png,4b2a5272-258f-4afd-a011-eff124b22cc1_right.png,right,-1,0,c,21:48.3
./images/4b2a5272-258f-4afd-a011-eff124b22cc1_left.png,4b2a5272-258f-4afd-a011-eff124b22cc1_left.png,left,0.6,0,c,21:48.3
./images/7d7c9bbc-b7fe-4133-8a48-5c5551d9b884_cent.png,7d7c9bbc-b7fe-4133-8a48-5c5551d9b884_cent.png,cent,-0.2,-1,c,21:48.6
./images/7d7c9bbc-b7fe-4133-8a48-5c5551d9b884_right.png,7d7c9bbc-b7fe-4133-8a48-5c5551d9b884_right.png,right,-1,-1,c,21:48.6
./images/7d7c9bbc-b7fe-4133-8a48-5c5551d9b884_left.png,7d7c9bbc-b7fe-4133-8a48-5c5551d9b884_left.png,left,0.6,-1,c,21:48.6
./images/75bd24ad-813e-4597-a356-e5dbae963d93_cent.png,75bd24ad-813e-4597-a356-e5dbae963d93_cent.png,cent,-0.2,0,r,21:48.9
./images/75bd24ad-813e-4597-a356-e5dbae963d93_right.png,75bd24ad-813e-4597-a356-e5dbae963d93_right.png,right,-1,0,r,21:48.9
./images/75bd24ad-813e-4597-a356-e5dbae963d93_left.png,75bd24ad-813e-4597-a356-e5dbae963d93_left.png,left,0.6,0,r,21:48.9
./images/61190441-c628-4252-a4f6-bb5265d72901_cent.png,61190441-c628-4252-a4f6-bb5265d72901_cent.png,cent,-0.2,0,r,21:49.2
./images/61190441-c628-4252-a4f6-bb5265d72901_right.png,61190441-c628-4252-a4f6-bb5265d72901_right.png,right,-1,0,r,21:49.2
./images/61190441-c628-4252-a4f6-bb5265d72901_left.png,61190441-c628-4252-a4f6-bb5265d72901_left.png,left,0.6,0,r,21:49.2
./images/b3ed5929-d570-4d9e-a52d-211e90394237_cent.png,b3ed5929-d570-4d9e-a52d-211e90394237_cent.png,cent,-0.2,0,r,21:49.5
./images/b3ed5929-d570-4d9e-a52d-211e90394237_right.png,b3ed5929-d570-4d9e-a52d-211e90394237_right.png,right,-1,0,r,21:49.5
./images/b3ed5929-d570-4d9e-a52d-211e90394237_left.png,b3ed5929-d570-4d9e-a52d-211e90394237_left.png,left,0.6,0,r,21:49.5
./images/f1b34938-be70-48fa-a611-1e1da4ecc789_cent.png,f1b34938-be70-48fa-a611-1e1da4ecc789_cent.png,cent,-0.1,0,r,21:49.9
./images/f1b34938-be70-48fa-a611-1e1da4ecc789_right.png,f1b34938-be70-48fa-a611-1e1da4ecc789_right.png,right,-0.9,0,r,21:49.9
./images/f1b34938-be70-48fa-a611-1e1da4ecc789_left.png,f1b34938-be70-48fa-a611-1e1da4ecc789_left.png,left,0.7,0,r,21:49.9
./images/cd2db75e-f4fc-41e6-ae47-01bc071ac6ac_cent.png,cd2db75e-f4fc-41e6-ae47-01bc071ac6ac_cent.png,cent,-0.1,0,r,21:50.2
./images/cd2db75e-f4fc-41e6-ae47-01bc071ac6ac_right.png,cd2db75e-f4fc-41e6-ae47-01bc071ac6ac_right.png,right,-0.9,0,r,21:50.2
./images/cd2db75e-f4fc-41e6-ae47-01bc071ac6ac_left.png,cd2db75e-f4fc-41e6-ae47-01bc071ac6ac_left.png,left,0.7,0,r,21:50.2
./images/09b20740-6e5a-42f7-b8db-e4c7e240278a_cent.png,09b20740-6e5a-42f7-b8db-e4c7e240278a_cent.png,cent,2.78E-17,0,r,21:50.5
./images/09b20740-6e5a-42f7-b8db-e4c7e240278a_right.png,09b20740-6e5a-42f7-b8db-e4c7e240278a_right.png,right,-0.8,0,r,21:50.5
./images/09b20740-6e5a-42f7-b8db-e4c7e240278a_left.png,09b20740-6e5a-42f7-b8db-e4c7e240278a_left.png,left,0.8,0,r,21:50.5
./images/03e01d78-a384-454a-bc8d-2cdca110d1a0_cent.png,03e01d78-a384-454a-bc8d-2cdca110d1a0_cent.png,cent,2.78E-17,0,r,21:50.8
./images/03e01d78-a384-454a-bc8d-2cdca110d1a0_right.png,03e01d78-a384-454a-bc8d-2cdca110d1a0_right.png,right,-0.8,0,r,21:50.8
./images/03e01d78-a384-454a-bc8d-2cdca110d1a0_left.png,03e01d78-a384-454a-bc8d-2cdca110d1a0_left.png,left,0.8,0,r,21:50.8
./images/f114d73d-9295-4e70-a1ed-05044502f914_cent.png,f114d73d-9295-4e70-a1ed-05044502f914_cent.png,cent,2.78E-17,0,r,21:51.1
./images/f114d73d-9295-4e70-a1ed-05044502f914_right.png,f114d73d-9295-4e70-a1ed-05044502f914_right.png,right,-0.8,0,r,21:51.1
./images/f114d73d-9295-4e70-a1ed-05044502f914_left.png,f114d73d-9295-4e70-a1ed-05044502f914_left.png,left,0.8,0,r,21:51.1
./images/6d7b8340-69be-49a3-881d-abde774abba5_cent.png,6d7b8340-69be-49a3-881d-abde774abba5_cent.png,cent,2.78E-17,-1,r,21:51.4
./images/6d7b8340-69be-49a3-881d-abde774abba5_right.png,6d7b8340-69be-49a3-881d-abde774abba5_right.png,right,-0.8,-1,r,21:51.4
./images/6d7b8340-69be-49a3-881d-abde774abba5_left.png,6d7b8340-69be-49a3-881d-abde774abba5_left.png,left,0.8,-1,r,21:51.4
./images/d12c09ad-2827-448e-a4d3-a57e40a84991_cent.png,d12c09ad-2827-448e-a4d3-a57e40a84991_cent.png,cent,0.1,0,r,21:51.7
./images/d12c09ad-2827-448e-a4d3-a57e40a84991_right.png,d12c09ad-2827-448e-a4d3-a57e40a84991_right.png,right,-0.7,0,r,21:51.7
./images/d12c09ad-2827-448e-a4d3-a57e40a84991_left.png,d12c09ad-2827-448e-a4d3-a57e40a84991_left.png,left,0.9,0,r,21:51.7
./images/5ac4cb31-9a06-4b6d-bd1a-ee04b2bee1f2_cent.png,5ac4cb31-9a06-4b6d-bd1a-ee04b2bee1f2_cent.png,cent,0.2,0,r,21:52.1
./images/5ac4cb31-9a06-4b6d-bd1a-ee04b2bee1f2_right.png,5ac4cb31-9a06-4b6d-bd1a-ee04b2bee1f2_right.png,right,-0.6,0,r,21:52.1
./images/5ac4cb31-9a06-4b6d-bd1a-ee04b2bee1f2_left.png,5ac4cb31-9a06-4b6d-bd1a-ee04b2bee1f2_left.png,left,1,0,r,21:52.1
./images/3ec3841d-1ab1-496d-8848-f43596922b06_cent.png,3ec3841d-1ab1-496d-8848-f43596922b06_cent.png,cent,0.2,0,r,21:52.4
./images/3ec3841d-1ab1-496d-8848-f43596922b06_right.png,3ec3841d-1ab1-496d-8848-f43596922b06_right.png,right,-0.6,0,r,21:52.4
./images/3ec3841d-1ab1-496d-8848-f43596922b06_left.png,3ec3841d-1ab1-496d-8848-f43596922b06_left.png,left,1,0,r,21:52.4
./images/c9a73cc0-88a2-4481-9d6d-fe7e32348c52_cent.png,c9a73cc0-88a2-4481-9d6d-fe7e32348c52_cent.png,cent,0.2,0,r,21:52.7
./images/c9a73cc0-88a2-4481-9d6d-fe7e32348c52_right.png,c9a73cc0-88a2-4481-9d6d-fe7e32348c52_right.png,right,-0.6,0,r,21:52.7
./images/c9a73cc0-88a2-4481-9d6d-fe7e32348c52_left.png,c9a73cc0-88a2-4481-9d6d-fe7e32348c52_left.png,left,1,0,r,21:52.7
